"campaign_id","date","impressions","clicks","ctr","leads_created","conversions","cost_usd","revenue_usd","cpl_usd","roas"
"CMP0016","2025-07-31T00:00:00","2182","58","0.0266","8","1","32.01","212.16","4.0","6.63"
"CMP0016","2025-08-01T00:00:00","1267","30","0.0237","5","0","41.92","0.0","8.38","0.0"
"CMP0016","2025-08-02T00:00:00","2587","73","0.0282","14","1","112.98","396.55","8.07","3.51"
"CMP0016","2025-08-03T00:00:00","1531","46","0.03","8","0","23.71","0.0","2.96","0.0"
"CMP0016","2025-08-04T00:00:00","1900","63","0.0332","13","1","72.33","355.8","5.56","4.92"
"CMP0016","2025-08-05T00:00:00","2740","71","0.0259","11","1","51.34","245.06","4.67","4.77"
"CMP0017","2025-05-20T00:00:00","2016","58","0.0288","12","0","113.12","0.0","9.43","0.0"
"CMP0017","2025-05-21T00:00:00","2436","68","0.0279","11","1","79.64","320.42","7.24","4.02"
"CMP0017","2025-05-22T00:00:00","1941","78","0.0402","13","2","6.62","658.83","0.51","99.52"
"CMP0017","2025-05-23T00:00:00","1345","40","0.0297","13","3","17.18","1091.76","1.32","63.55"
"CMP0017","2025-05-24T00:00:00","1406","40","0.0284","13","1","88.58","360.82","6.81","4.07"
"CMP0017","2025-05-25T00:00:00","3439","108","0.0314","25","4","74.78","1067.13","2.99","14.27"
"CMP0017","2025-05-26T00:00:00","2355","60","0.0255","10","2","55.25","494.79","5.53","8.96"
"CMP0017","2025-05-27T00:00:00","1031","24","0.0233","6","1","24.55","63.98","4.09","2.61"
"CMP0017","2025-05-28T00:00:00","1247","34","0.0273","7","1","112.42","77.84","16.06","0.69"
"CMP0017","2025-05-29T00:00:00","2386","65","0.0272","14","2","16.88","493.38","1.21","29.23"
"CMP0017","2025-05-30T00:00:00","1117","38","0.034","4","2","93.67","568.7","23.42","6.07"
"CMP0017","2025-05-31T00:00:00","967","44","0.0455","9","0","28.68","0.0","3.19","0.0"
"CMP0018","2025-07-28T00:00:00","2228","59","0.0265","15","2","37.49","183.92","2.5","4.91"
"CMP0018","2025-07-29T00:00:00","747","15","0.0201","5","0","33.42","0.0","6.68","0.0"
"CMP0018","2025-07-30T00:00:00","1473","39","0.0265","5","0","33.5","0.0","6.7","0.0"
"CMP0018","2025-07-31T00:00:00","2671","86","0.0322","14","2","149.95","659.92","10.71","4.4"
"CMP0018","2025-08-01T00:00:00","1791","38","0.0212","5","0","17.72","0.0","3.54","0.0"
"CMP0018","2025-08-02T00:00:00","2846","82","0.0288","17","4","219.77","831.13","12.93","3.78"
"CMP0018","2025-08-03T00:00:00","2618","86","0.0328","18","2","144.18","282.13","8.01","1.96"
"CMP0018","2025-08-04T00:00:00","2744","95","0.0346","14","2","70.97","349.1","5.07","4.92"
"CMP0018","2025-08-05T00:00:00","2364","70","0.0296","13","3","24.88","1031.02","1.91","41.44"
"CMP0018","2025-08-06T00:00:00","2134","53","0.0248","9","2","111.74","625.75","12.42","5.6"
"CMP0018","2025-08-07T00:00:00","2975","81","0.0272","25","7","95.8","689.31","3.83","7.2"
"CMP0018","2025-08-08T00:00:00","2706","83","0.0307","17","3","57.71","830.37","3.39","14.39"
"CMP0018","2025-08-09T00:00:00","2801","73","0.0261","17","2","121.56","757.54","7.15","6.23"
"CMP0018","2025-08-10T00:00:00","2091","70","0.0335","14","3","100.76","350.27","7.2","3.48"
"CMP0018","2025-08-11T00:00:00","3506","112","0.0319","26","5","80.35","595.3","3.09","7.41"
"CMP0018","2025-08-12T00:00:00","1991","53","0.0266","9","2","135.25","677.4","15.03","5.01"
"CMP0018","2025-08-13T00:00:00","2570","74","0.0288","15","1","54.98","272.08","3.67","4.95"
"CMP0018","2025-08-14T00:00:00","2002","58","0.029","9","2","72.23","174.37","8.03","2.41"
"CMP0018","2025-08-15T00:00:00","1065","41","0.0385","7","1","32.86","132.57","4.69","4.03"
"CMP0018","2025-08-16T00:00:00","2502","70","0.028","13","1","40.03","303.33","3.08","7.58"
"CMP0018","2025-08-17T00:00:00","2312","60","0.026","11","0","20.84","0.0","1.89","0.0"
"CMP0018","2025-08-18T00:00:00","2340","63","0.0269","20","7","20.54","1378.44","1.03","67.11"
"CMP0019","2025-05-12T00:00:00","1033","22","0.0213","6","2","42.7","690.74","7.12","16.18"
"CMP0019","2025-05-13T00:00:00","1523","41","0.0269","9","0","20.4","0.0","2.27","0.0"
"CMP0019","2025-05-14T00:00:00","753","29","0.0385","5","0","102.06","0.0","20.41","0.0"
"CMP0019","2025-05-15T00:00:00","1100","31","0.0282","4","0","54.18","0.0","13.54","0.0"
"CMP0019","2025-05-16T00:00:00","3312","106","0.032","15","3","42.81","988.62","2.85","23.09"
"CMP0019","2025-05-17T00:00:00","2027","67","0.0331","12","3","90.13","771.01","7.51","8.55"
"CMP0019","2025-05-18T00:00:00","2686","70","0.0261","18","4","25.63","1563.96","1.42","61.02"
"CMP0019","2025-05-19T00:00:00","1551","50","0.0322","14","2","82.47","616.55","5.89","7.48"
"CMP0019","2025-05-20T00:00:00","1636","56","0.0342","8","2","24.19","143.78","3.02","5.94"
"CMP0019","2025-05-21T00:00:00","1927","50","0.0259","13","1","41.92","332.26","3.22","7.93"
"CMP0019","2025-05-22T00:00:00","905","27","0.0298","7","0","134.7","0.0","19.24","0.0"
"CMP0019","2025-05-23T00:00:00","2423","73","0.0301","12","2","35.41","504.25","2.95","14.24"
"CMP0019","2025-05-24T00:00:00","2059","62","0.0301","12","1","178.24","246.23","14.85","1.38"
"CMP0019","2025-05-25T00:00:00","2128","62","0.0291","9","2","68.65","363.26","7.63","5.29"
"CMP0019","2025-05-26T00:00:00","1870","58","0.031","14","1","38.16","337.27","2.73","8.84"
"CMP0019","2025-05-27T00:00:00","1803","55","0.0305","7","0","32.58","0.0","4.65","0.0"
"CMP0019","2025-05-28T00:00:00","2076","72","0.0347","12","3","65.03","225.67","5.42","3.47"
"CMP0020","2025-06-17T00:00:00","542","17","0.0314","3","1","104.94","323.34","34.98","3.08"
"CMP0020","2025-06-18T00:00:00","2326","77","0.0331","9","0","68.33","0.0","7.59","0.0"
"CMP0020","2025-06-19T00:00:00","2157","63","0.0292","12","2","38.25","513.12","3.19","13.41"
"CMP0020","2025-06-20T00:00:00","2803","107","0.0382","17","3","78.73","613.23","4.63","7.79"
"CMP0020","2025-06-21T00:00:00","3062","88","0.0287","12","1","32.29","201.61","2.69","6.24"
"CMP0020","2025-06-22T00:00:00","533","13","0.0244","3","1","33.08","66.71","11.03","2.02"
"CMP0020","2025-06-23T00:00:00","1907","50","0.0262","8","1","9.78","274.3","1.22","28.05"
"CMP0020","2025-06-24T00:00:00","2143","74","0.0345","9","1","38.23","193.4","4.25","5.06"
"CMP0020","2025-06-25T00:00:00","579","20","0.0345","4","0","100.83","0.0","25.21","0.0"
"CMP0020","2025-06-26T00:00:00","1456","40","0.0275","10","2","38.61","797.04","3.86","20.64"
"CMP0020","2025-06-27T00:00:00","1389","41","0.0295","13","3","26.06","697.52","2.0","26.77"
"CMP0020","2025-06-28T00:00:00","719","23","0.032","1","0","92.97","0.0","92.97","0.0"
"CMP0020","2025-06-29T00:00:00","2197","61","0.0278","10","2","46.18","662.54","4.62","14.35"
"CMP0020","2025-06-30T00:00:00","1914","61","0.0319","8","0","132.94","0.0","16.62","0.0"
"CMP0020","2025-07-01T00:00:00","1378","46","0.0334","5","0","39.46","0.0","7.89","0.0"
"CMP0020","2025-07-02T00:00:00","2416","75","0.031","18","5","84.86","1951.33","4.71","22.99"
"CMP0020","2025-07-03T00:00:00","2765","92","0.0333","17","4","31.82","313.88","1.87","9.86"
"CMP0020","2025-07-04T00:00:00","1380","47","0.0341","11","3","44.53","369.4","4.05","8.3"
"CMP0020","2025-07-05T00:00:00","2255","58","0.0257","14","4","86.17","943.93","6.16","10.95"
"CMP0020","2025-07-06T00:00:00","1821","64","0.0351","7","2","72.44","307.8","10.35","4.25"
"CMP0020","2025-07-07T00:00:00","2091","76","0.0363","13","2","17.84","730.24","1.37","40.93"
"CMP0020","2025-07-08T00:00:00","384","9","0.0234","2","0","149.49","0.0","74.75","0.0"
"CMP0020","2025-07-09T00:00:00","2365","61","0.0258","16","0","87.28","0.0","5.46","0.0"
"CMP0020","2025-07-10T00:00:00","3054","92","0.0301","22","3","37.37","657.85","1.7","17.6"
"CMP0020","2025-07-11T00:00:00","2446","76","0.0311","9","3","121.55","225.95","13.51","1.86"
"CMP0020","2025-07-12T00:00:00","3458","120","0.0347","28","4","65.45","1596.04","2.34","24.39"
"CMP0020","2025-07-13T00:00:00","1427","28","0.0196","8","0","20.34","0.0","2.54","0.0"
"CMP0020","2025-07-14T00:00:00","2202","69","0.0313","11","2","82.78","706.62","7.53","8.54"
"CMP0020","2025-07-15T00:00:00","2571","82","0.0319","21","5","101.42","1779.85","4.83","17.55"
"CMP0020","2025-07-16T00:00:00","3589","101","0.0281","20","4","9.89","475.58","0.49","48.09"
"CMP0020","2025-07-17T00:00:00","1608","47","0.0292","5","1","66.41","267.46","13.28","4.03"
"CMP0020","2025-07-18T00:00:00","2646","66","0.0249","12","6","31.75","1558.46","2.65","49.09"
"CMP0020","2025-07-19T00:00:00","2724","86","0.0316","18","3","15.98","933.85","0.89","58.44"
"CMP0020","2025-07-20T00:00:00","3171","82","0.0259","25","5","229.59","1809.68","9.18","7.88"
"CMP0020","2025-07-21T00:00:00","0","0","0.0","0","0","45.01","0.0","","0.0"
"CMP0020","2025-07-22T00:00:00","3152","95","0.0301","14","1","35.96","95.55","2.57","2.66"
"CMP0020","2025-07-23T00:00:00","1314","44","0.0335","10","1","46.31","339.49","4.63","7.33"
"CMP0020","2025-07-24T00:00:00","1249","55","0.044","12","3","60.38","885.63","5.03","14.67"
"CMP0020","2025-07-25T00:00:00","3070","102","0.0332","23","4","47.78","253.93","2.08","5.31"
"CMP0020","2025-07-26T00:00:00","2443","67","0.0274","12","0","3.45","0.0","0.29","0.0"
"CMP0020","2025-07-27T00:00:00","2037","68","0.0334","12","3","101.75","956.17","8.48","9.4"
"CMP0020","2025-07-28T00:00:00","2931","87","0.0297","19","4","46.52","1454.72","2.45","31.27"
"CMP0020","2025-07-29T00:00:00","1569","47","0.03","8","3","123.03","515.81","15.38","4.19"
"CMP0020","2025-07-30T00:00:00","2790","98","0.0351","19","1","101.7","284.43","5.35","2.8"
"CMP0020","2025-07-31T00:00:00","1986","63","0.0317","13","2","8.48","222.48","0.65","26.24"
"CMP0020","2025-08-01T00:00:00","2528","83","0.0328","15","1","18.75","272.49","1.25","14.53"
"CMP0020","2025-08-02T00:00:00","3381","108","0.0319","20","3","98.54","816.28","4.93","8.28"
"CMP0020","2025-08-03T00:00:00","2210","63","0.0285","16","4","33.86","1175.3","2.12","34.71"
"CMP0020","2025-08-04T00:00:00","2096","69","0.0329","12","1","23.37","394.97","1.95","16.9"
"CMP0020","2025-08-05T00:00:00","1769","48","0.0271","7","1","90.11","127.43","12.87","1.41"
"CMP0020","2025-08-06T00:00:00","1308","33","0.0252","6","1","30.96","120.44","5.16","3.89"
"CMP0020","2025-08-07T00:00:00","3492","126","0.0361","22","2","24.62","301.82","1.12","12.26"
"CMP0020","2025-08-08T00:00:00","2489","60","0.0241","10","0","70.46","0.0","7.05","0.0"
"CMP0020","2025-08-09T00:00:00","2101","66","0.0314","9","2","148.78","433.52","16.53","2.91"
"CMP0020","2025-08-10T00:00:00","828","31","0.0374","7","1","60.5","99.12","8.64","1.64"
"CMP0020","2025-08-11T00:00:00","1651","59","0.0357","14","4","164.07","758.92","11.72","4.63"
"CMP0020","2025-08-12T00:00:00","1470","49","0.0333","8","1","35.24","208.0","4.41","5.9"
"CMP0020","2025-08-13T00:00:00","2036","56","0.0275","10","1","86.19","389.63","8.62","4.52"
"CMP0020","2025-08-14T00:00:00","3126","85","0.0272","20","1","157.07","394.2","7.85","2.51"
"CMP0020","2025-08-15T00:00:00","1250","36","0.0288","9","2","64.07","199.64","7.12","3.12"
"CMP0020","2025-08-16T00:00:00","2049","59","0.0288","11","2","16.81","179.89","1.53","10.7"
"CMP0020","2025-08-17T00:00:00","1420","52","0.0366","7","2","40.41","717.35","5.77","17.75"
"CMP0020","2025-08-18T00:00:00","2289","78","0.0341","18","3","29.31","612.13","1.63","20.88"
"CMP0020","2025-08-19T00:00:00","2497","80","0.032","23","3","129.73","1110.19","5.64","8.56"
"CMP0020","2025-08-20T00:00:00","2010","70","0.0348","18","4","53.76","1525.37","2.99","28.37"
"CMP0021","2025-05-26T00:00:00","1429","42","0.0294","9","2","151.75","656.08","16.86","4.32"
"CMP0021","2025-05-27T00:00:00","3174","95","0.0299","20","2","71.15","500.84","3.56","7.04"
"CMP0021","2025-05-28T00:00:00","1017","34","0.0334","5","1","75.83","89.77","15.17","1.18"
"CMP0021","2025-05-29T00:00:00","2293","66","0.0288","8","1","2.32","87.27","0.29","37.62"
"CMP0021","2025-05-30T00:00:00","2317","77","0.0332","21","2","9.24","290.08","0.44","31.39"
"CMP0021","2025-05-31T00:00:00","1491","39","0.0262","10","4","39.27","1594.45","3.93","40.6"
"CMP0021","2025-06-01T00:00:00","3234","99","0.0306","18","6","43.49","1453.78","2.42","33.43"
"CMP0021","2025-06-02T00:00:00","2565","84","0.0327","18","3","29.27","286.55","1.63","9.79"
"CMP0021","2025-06-03T00:00:00","2120","46","0.0217","11","2","161.11","510.64","14.65","3.17"
"CMP0021","2025-06-04T00:00:00","2229","63","0.0283","12","3","72.88","264.0","6.07","3.62"
"CMP0021","2025-06-05T00:00:00","1996","46","0.023","12","1","49.85","54.51","4.15","1.09"
"CMP0021","2025-06-06T00:00:00","1938","48","0.0248","6","0","56.71","0.0","9.45","0.0"
"CMP0021","2025-06-07T00:00:00","2576","83","0.0322","20","7","4.42","1758.43","0.22","397.83"
"CMP0021","2025-06-08T00:00:00","2817","108","0.0383","18","1","83.9","61.71","4.66","0.74"
"CMP0021","2025-06-09T00:00:00","1455","42","0.0289","6","0","80.91","0.0","13.48","0.0"
"CMP0021","2025-06-10T00:00:00","2238","89","0.0398","18","1","78.44","142.69","4.36","1.82"
"CMP0021","2025-06-11T00:00:00","960","20","0.0208","4","1","128.79","197.52","32.2","1.53"
"CMP0021","2025-06-12T00:00:00","2851","81","0.0284","20","6","30.4","1399.65","1.52","46.04"
"CMP0021","2025-06-13T00:00:00","3013","97","0.0322","18","0","55.85","0.0","3.1","0.0"
"CMP0021","2025-06-14T00:00:00","3063","101","0.033","19","3","90.26","173.92","4.75","1.93"
"CMP0021","2025-06-15T00:00:00","1700","45","0.0265","10","3","45.06","597.49","4.51","13.26"
"CMP0021","2025-06-16T00:00:00","1745","52","0.0298","14","2","44.7","185.29","3.19","4.15"
"CMP0021","2025-06-17T00:00:00","2586","72","0.0278","17","3","72.51","490.42","4.27","6.76"
"CMP0021","2025-06-18T00:00:00","1457","36","0.0247","5","1","12.85","390.14","2.57","30.36"
"CMP0021","2025-06-19T00:00:00","1831","53","0.0289","7","1","11.43","232.34","1.63","20.33"
"CMP0021","2025-06-20T00:00:00","1995","68","0.0341","15","1","54.71","314.77","3.65","5.75"
"CMP0021","2025-06-21T00:00:00","135","5","0.037","0","0","6.05","0.0","","0.0"
"CMP0021","2025-06-22T00:00:00","2433","84","0.0345","15","3","96.23","192.84","6.42","2.0"
"CMP0021","2025-06-23T00:00:00","1912","58","0.0303","11","2","26.26","288.14","2.39","10.97"
"CMP0021","2025-06-24T00:00:00","1453","45","0.031","12","2","119.39","592.33","9.95","4.96"
"CMP0021","2025-06-25T00:00:00","686","20","0.0292","6","0","41.83","0.0","6.97","0.0"
"CMP0021","2025-06-26T00:00:00","2883","90","0.0312","15","1","32.74","68.71","2.18","2.1"
"CMP0021","2025-06-27T00:00:00","1354","45","0.0332","9","3","37.21","952.1","4.13","25.59"
"CMP0021","2025-06-28T00:00:00","1823","54","0.0296","9","3","55.13","657.68","6.13","11.93"
"CMP0021","2025-06-29T00:00:00","2405","66","0.0274","12","2","110.24","517.8","9.19","4.7"
"CMP0021","2025-06-30T00:00:00","1750","45","0.0257","9","2","35.04","666.89","3.89","19.03"
"CMP0021","2025-07-01T00:00:00","2378","77","0.0324","10","2","158.97","313.38","15.9","1.97"
"CMP0021","2025-07-02T00:00:00","1296","41","0.0316","12","2","45.48","722.36","3.79","15.88"
"CMP0021","2025-07-03T00:00:00","3261","83","0.0255","17","1","127.35","72.91","7.49","0.57"
"CMP0021","2025-07-04T00:00:00","1346","29","0.0215","2","0","32.86","0.0","16.43","0.0"
"CMP0021","2025-07-05T00:00:00","2437","70","0.0287","17","3","1.31","907.14","0.08","692.47"
"CMP0021","2025-07-06T00:00:00","2622","98","0.0374","24","2","77.85","196.0","3.24","2.52"
"CMP0021","2025-07-07T00:00:00","1951","62","0.0318","18","2","97.58","429.0","5.42","4.4"
"CMP0021","2025-07-08T00:00:00","1723","50","0.029","9","2","89.95","305.75","9.99","3.4"
"CMP0021","2025-07-09T00:00:00","1027","32","0.0312","7","3","189.8","733.79","27.11","3.87"
"CMP0021","2025-07-10T00:00:00","2301","71","0.0309","14","0","77.72","0.0","5.55","0.0"
"CMP0021","2025-07-11T00:00:00","2339","76","0.0325","14","1","43.92","120.54","3.14","2.74"
"CMP0021","2025-07-12T00:00:00","1276","37","0.029","7","1","110.93","164.21","15.85","1.48"
"CMP0021","2025-07-13T00:00:00","1124","36","0.032","4","1","255.16","279.19","63.79","1.09"
"CMP0021","2025-07-14T00:00:00","242","6","0.0248","0","0","135.92","0.0","","0.0"
"CMP0021","2025-07-15T00:00:00","894","19","0.0213","2","0","14.66","0.0","7.33","0.0"
"CMP0021","2025-07-16T00:00:00","1796","47","0.0262","9","0","66.05","0.0","7.34","0.0"
"CMP0021","2025-07-17T00:00:00","577","23","0.0399","2","0","25.2","0.0","12.6","0.0"
"CMP0021","2025-07-18T00:00:00","2002","57","0.0285","15","5","119.79","1624.4","7.99","13.56"
"CMP0021","2025-07-19T00:00:00","1375","48","0.0349","9","1","119.73","256.13","13.3","2.14"
"CMP0021","2025-07-20T00:00:00","1831","46","0.0251","11","3","123.2","738.66","11.2","6.0"
"CMP0021","2025-07-21T00:00:00","961","21","0.0219","2","0","303.27","0.0","151.63","0.0"
"CMP0021","2025-07-22T00:00:00","1745","55","0.0315","12","1","31.16","267.8","2.6","8.59"
"CMP0021","2025-07-23T00:00:00","2265","64","0.0283","11","2","21.96","299.6","2.0","13.64"
"CMP0021","2025-07-24T00:00:00","1620","43","0.0265","11","1","117.23","53.93","10.66","0.46"
"CMP0021","2025-07-25T00:00:00","1428","42","0.0294","16","2","52.86","620.11","3.3","11.73"
"CMP0021","2025-07-26T00:00:00","2465","78","0.0316","20","4","72.16","1220.97","3.61","16.92"
"CMP0021","2025-07-27T00:00:00","3042","94","0.0309","22","2","49.84","600.44","2.27","12.05"
"CMP0021","2025-07-28T00:00:00","1894","51","0.0269","10","3","14.02","898.65","1.4","64.1"
"CMP0021","2025-07-29T00:00:00","1446","34","0.0235","8","1","81.62","249.39","10.2","3.06"
"CMP0021","2025-07-30T00:00:00","1729","60","0.0347","14","1","132.28","311.14","9.45","2.35"
"CMP0021","2025-07-31T00:00:00","2914","88","0.0302","18","3","111.88","846.08","6.22","7.56"
"CMP0021","2025-08-01T00:00:00","1853","58","0.0313","17","1","72.63","380.7","4.27","5.24"
"CMP0021","2025-08-02T00:00:00","1426","32","0.0224","6","0","180.43","0.0","30.07","0.0"
"CMP0021","2025-08-03T00:00:00","3397","94","0.0277","12","0","34.73","0.0","2.89","0.0"
"CMP0021","2025-08-04T00:00:00","1787","44","0.0246","6","2","101.26","180.7","16.88","1.78"
"CMP0021","2025-08-05T00:00:00","1692","53","0.0313","13","2","13.7","715.23","1.05","52.21"
"CMP0021","2025-08-06T00:00:00","3000","100","0.0333","27","6","110.99","1865.16","4.11","16.8"
"CMP0022","2025-06-17T00:00:00","778","29","0.0373","5","0","50.09","0.0","10.02","0.0"
"CMP0022","2025-06-18T00:00:00","1352","41","0.0303","6","1","124.51","264.23","20.75","2.12"
"CMP0022","2025-06-19T00:00:00","3581","103","0.0288","19","3","64.53","384.43","3.4","5.96"
"CMP0022","2025-06-20T00:00:00","2007","46","0.0229","12","1","15.25","88.94","1.27","5.83"
"CMP0022","2025-06-21T00:00:00","1869","55","0.0294","17","4","41.02","1152.34","2.41","28.09"
"CMP0022","2025-06-22T00:00:00","1888","47","0.0249","12","2","82.68","254.84","6.89","3.08"
"CMP0022","2025-06-23T00:00:00","2057","54","0.0263","15","4","7.79","696.49","0.52","89.41"
"CMP0022","2025-06-24T00:00:00","2068","73","0.0353","14","4","73.85","1378.56","5.27","18.67"
"CMP0022","2025-06-25T00:00:00","3026","97","0.0321","21","5","38.13","1894.39","1.82","49.68"
"CMP0022","2025-06-26T00:00:00","2661","83","0.0312","9","2","62.29","501.04","6.92","8.04"
"CMP0022","2025-06-27T00:00:00","2784","86","0.0309","17","1","10.64","399.83","0.63","37.58"
"CMP0022","2025-06-28T00:00:00","848","31","0.0366","5","1","123.07","286.68","24.61","2.33"
"CMP0022","2025-06-29T00:00:00","1612","56","0.0347","6","1","37.49","147.03","6.25","3.92"
"CMP0022","2025-06-30T00:00:00","1372","43","0.0313","8","0","137.37","0.0","17.17","0.0"
"CMP0022","2025-07-01T00:00:00","3049","82","0.0269","14","4","72.56","1083.78","5.18","14.94"
"CMP0022","2025-07-02T00:00:00","2456","87","0.0354","14","2","278.89","662.67","19.92","2.38"
"CMP0022","2025-07-03T00:00:00","2176","62","0.0285","16","0","173.43","0.0","10.84","0.0"
"CMP0022","2025-07-04T00:00:00","2224","70","0.0315","12","2","52.32","157.76","4.36","3.02"
"CMP0022","2025-07-05T00:00:00","2303","62","0.0269","10","1","63.63","289.16","6.36","4.54"
"CMP0022","2025-07-06T00:00:00","398","10","0.0251","2","0","61.03","0.0","30.52","0.0"
"CMP0022","2025-07-07T00:00:00","2668","64","0.024","15","4","35.12","1010.16","2.34","28.76"
"CMP0022","2025-07-08T00:00:00","2147","76","0.0354","16","1","50.98","159.97","3.19","3.14"
"CMP0022","2025-07-09T00:00:00","0","0","0.0","0","0","23.75","0.0","","0.0"
"CMP0022","2025-07-10T00:00:00","1104","34","0.0308","3","0","40.01","0.0","13.34","0.0"
"CMP0022","2025-07-11T00:00:00","567","18","0.0317","3","0","104.58","0.0","34.86","0.0"
"CMP0022","2025-07-12T00:00:00","1536","39","0.0254","9","1","16.44","374.4","1.83","22.77"
"CMP0022","2025-07-13T00:00:00","1571","52","0.0331","9","2","33.5","104.99","3.72","3.13"
"CMP0022","2025-07-14T00:00:00","2529","77","0.0304","14","4","117.27","305.4","8.38","2.6"
"CMP0022","2025-07-15T00:00:00","2003","67","0.0334","18","4","149.21","954.34","8.29","6.4"
"CMP0022","2025-07-16T00:00:00","3265","89","0.0273","29","1","43.06","361.72","1.48","8.4"
"CMP0022","2025-07-17T00:00:00","3479","108","0.031","20","2","76.76","427.59","3.84","5.57"
"CMP0022","2025-07-18T00:00:00","2450","86","0.0351","18","0","55.21","0.0","3.07","0.0"
"CMP0022","2025-07-19T00:00:00","2053","76","0.037","19","5","82.12","698.82","4.32","8.51"
"CMP0022","2025-07-20T00:00:00","1705","58","0.034","14","2","99.68","388.31","7.12","3.9"
"CMP0022","2025-07-21T00:00:00","2574","74","0.0287","15","3","96.31","1156.09","6.42","12.0"
"CMP0022","2025-07-22T00:00:00","2469","86","0.0348","17","3","60.89","200.32","3.58","3.29"
"CMP0022","2025-07-23T00:00:00","2555","85","0.0333","15","4","22.22","467.67","1.48","21.05"
"CMP0022","2025-07-24T00:00:00","1898","55","0.029","11","2","167.79","716.46","15.25","4.27"
"CMP0022","2025-07-25T00:00:00","2462","64","0.026","14","2","3.95","448.05","0.28","113.43"
"CMP0022","2025-07-26T00:00:00","2078","70","0.0337","10","2","16.2","295.49","1.62","18.24"
"CMP0022","2025-07-27T00:00:00","2187","61","0.0279","15","4","135.01","475.59","9.0","3.52"
"CMP0022","2025-07-28T00:00:00","2757","81","0.0294","19","3","69.89","1158.57","3.68","16.58"
"CMP0022","2025-07-29T00:00:00","1212","41","0.0338","6","1","40.74","196.18","6.79","4.82"
"CMP0022","2025-07-30T00:00:00","2529","77","0.0304","16","1","1.78","242.76","0.11","136.38"
"CMP0023","2025-05-23T00:00:00","2361","75","0.0318","18","2","177.45","448.29","9.86","2.53"
"CMP0023","2025-05-24T00:00:00","2921","78","0.0267","15","1","66.92","323.48","4.46","4.83"
"CMP0023","2025-05-25T00:00:00","2245","64","0.0285","16","3","48.53","1097.66","3.03","22.62"
"CMP0023","2025-05-26T00:00:00","3505","109","0.0311","27","5","82.19","1461.04","3.04","17.78"
"CMP0023","2025-05-27T00:00:00","2589","68","0.0263","14","2","57.21","687.01","4.09","12.01"
"CMP0023","2025-05-28T00:00:00","1850","53","0.0286","8","1","85.17","82.07","10.65","0.96"
"CMP0023","2025-05-29T00:00:00","2853","101","0.0354","20","3","66.13","670.25","3.31","10.14"
"CMP0023","2025-05-30T00:00:00","1007","35","0.0348","10","1","85.93","369.62","8.59","4.3"
"CMP0023","2025-05-31T00:00:00","0","0","0.0","0","0","107.72","0.0","","0.0"
"CMP0023","2025-06-01T00:00:00","546","26","0.0476","7","1","57.53","378.44","8.22","6.58"
"CMP0023","2025-06-02T00:00:00","1982","70","0.0353","12","1","40.15","177.89","3.35","4.43"
"CMP0023","2025-06-03T00:00:00","2575","84","0.0326","26","8","95.2","3058.06","3.66","32.12"
"CMP0023","2025-06-04T00:00:00","2637","86","0.0326","13","3","212.51","861.0","16.35","4.05"
"CMP0023","2025-06-05T00:00:00","2683","83","0.0309","13","2","51.36","376.34","3.95","7.33"
"CMP0023","2025-06-06T00:00:00","1963","64","0.0326","7","1","51.6","331.94","7.37","6.43"
"CMP0023","2025-06-07T00:00:00","1333","34","0.0255","6","0","39.05","0.0","6.51","0.0"
"CMP0023","2025-06-08T00:00:00","2131","62","0.0291","12","4","63.26","1255.57","5.27","19.85"
"CMP0023","2025-06-09T00:00:00","2022","63","0.0312","14","3","71.04","683.54","5.07","9.62"
"CMP0023","2025-06-10T00:00:00","2579","79","0.0306","11","2","85.09","224.63","7.74","2.64"
"CMP0023","2025-06-11T00:00:00","1057","34","0.0322","10","1","214.8","233.51","21.48","1.09"
"CMP0023","2025-06-12T00:00:00","2819","76","0.027","19","2","37.25","215.36","1.96","5.78"
"CMP0023","2025-06-13T00:00:00","893","31","0.0347","10","0","45.88","0.0","4.59","0.0"
"CMP0023","2025-06-14T00:00:00","1093","27","0.0247","2","0","68.0","0.0","34.0","0.0"
"CMP0023","2025-06-15T00:00:00","2552","78","0.0306","16","2","132.33","740.86","8.27","5.6"
"CMP0023","2025-06-16T00:00:00","1217","29","0.0238","2","0","46.21","0.0","23.11","0.0"
"CMP0023","2025-06-17T00:00:00","3151","101","0.0321","20","4","39.53","1491.34","1.98","37.73"
"CMP0023","2025-06-18T00:00:00","2373","64","0.027","16","2","118.22","412.03","7.39","3.49"
"CMP0023","2025-06-19T00:00:00","1355","29","0.0214","5","1","80.13","264.44","16.03","3.3"
"CMP0023","2025-06-20T00:00:00","2363","79","0.0334","17","4","45.89","247.3","2.7","5.39"
"CMP0023","2025-06-21T00:00:00","2831","98","0.0346","16","4","70.89","1429.72","4.43","20.17"
"CMP0023","2025-06-22T00:00:00","1564","44","0.0281","7","0","54.89","0.0","7.84","0.0"
"CMP0023","2025-06-23T00:00:00","1610","47","0.0292","11","6","171.69","1410.25","15.61","8.21"
"CMP0023","2025-06-24T00:00:00","1560","34","0.0218","9","0","11.03","0.0","1.23","0.0"
"CMP0023","2025-06-25T00:00:00","2409","91","0.0378","18","3","20.45","313.7","1.14","15.34"
"CMP0023","2025-06-26T00:00:00","962","28","0.0291","9","2","160.08","131.7","17.79","0.82"
